"Date","HTeam","HScore","ATeam","AScore","hID","aID","win"
1984-11-24,"Utah Jazz",123,"San Antonio Spurs",117,22,20,22
1984-11-24,"Detroit Pistons",106,"Washington Bullets",112,7,23,23
1984-11-25,"Atlanta Hawks",111,"Cleveland Cavaliers",118,1,4,4
1984-11-25,"Phoenix Suns",109,"Los Angeles Clippers",114,18,12,12
1984-11-25,"Seattle SuperSonics",105,"Los Angeles Lakers",94,21,13,21
1984-11-27,"Portland Trail Blazers",115,"Cleveland Cavaliers",106,19,4,19
1984-11-27,"Boston Celtics",114,"Dallas Mavericks",99,2,5,2
1984-11-27,"Los Angeles Clippers",110,"Denver Nuggets",139,12,6,6
1984-11-27,"Chicago Bulls",103,"Golden State Warriors",109,3,8,8
1984-11-27,"Milwaukee Bucks",105,"Indiana Pacers",126,14,10,10
1984-11-27,"Atlanta Hawks",96,"New York Knicks",97,1,16,16
1984-11-27,"Utah Jazz",102,"Phoenix Suns",115,22,18,18
1984-11-27,"Houston Rockets",114,"San Antonio Spurs",97,9,20,9
1984-11-27,"Kansas City Kings",96,"Seattle SuperSonics",104,11,21,21
1984-11-27,"Philadelphia 76ers",93,"Washington Bullets",89,17,23,17
1984-11-28,"Milwaukee Bucks",83,"Atlanta Hawks",95,14,1,1
1984-11-28,"Portland Trail Blazers",113,"Detroit Pistons",120,19,7,7
1984-11-28,"Boston Celtics",110,"Houston Rockets",100,2,9,2
1984-11-28,"Seattle SuperSonics",90,"Los Angeles Clippers",106,21,12,12
1984-11-28,"New York Knicks",96,"New Jersey Nets",111,16,15,15
1984-11-28,"Indiana Pacers",101,"Philadelphia 76ers",122,10,17,17
1984-11-28,"Los Angeles Lakers",114,"Utah Jazz",109,13,22,13
1984-11-29,"Kansas City Kings",107,"Golden State Warriors",110,11,8,8
1984-11-29,"Chicago Bulls",95,"Phoenix Suns",100,3,18,18
1984-11-29,"Dallas Mavericks",116,"San Antonio Spurs",124,5,20,20
1984-11-30,"Houston Rockets",116,"Atlanta Hawks",102,9,1,9
1984-11-30,"Seattle SuperSonics",98,"Dallas Mavericks",108,21,5,5
1984-11-30,"Washington Bullets",114,"Detroit Pistons",106,23,7,23
1984-11-30,"Chicago Bulls",104,"Los Angeles Clippers",100,3,12,3
1984-11-30,"Kansas City Kings",121,"Los Angeles Lakers",130,11,13,13
1984-11-30,"New York Knicks",100,"Milwaukee Bucks",118,16,14,14
1984-11-30,"Indiana Pacers",100,"New Jersey Nets",123,10,15,15
1984-11-30,"Portland Trail Blazers",116,"Philadelphia 76ers",126,19,17,17
1984-11-30,"Denver Nuggets",97,"Utah Jazz",116,6,22,22
1984-12-01,"Boston Celtics",110,"Cleveland Cavaliers",104,2,4,2
1984-12-01,"Utah Jazz",111,"Denver Nuggets",118,22,6,6
1984-12-01,"Seattle SuperSonics",94,"Houston Rockets",86,21,9,21
1984-12-01,"Detroit Pistons",131,"Indiana Pacers",109,7,10,7
1984-12-01,"Portland Trail Blazers",115,"New York Knicks",93,19,16,19
1984-12-01,"Golden State Warriors",103,"Phoenix Suns",115,8,18,18
1984-12-01,"Los Angeles Clippers",110,"San Antonio Spurs",142,12,20,20
1984-12-01,"Milwaukee Bucks",97,"Washington Bullets",100,14,23,23
1984-12-02,"Cleveland Cavaliers",99,"Boston Celtics",122,4,2,2
1984-12-02,"Chicago Bulls",113,"Los Angeles Lakers",112,3,13,3
1984-12-02,"New Jersey Nets",112,"Philadelphia 76ers",114,15,17,17
1984-12-03,"Phoenix Suns",96,"Seattle SuperSonics",108,18,21,21
1984-12-04,"New Jersey Nets",97,"Chicago Bulls",112,15,3,3
1984-12-04,"Los Angeles Lakers",116,"Cleveland Cavaliers",112,13,4,13
1984-12-04,"Boston Celtics",99,"Detroit Pistons",104,2,7,7
1984-12-04,"Utah Jazz",107,"Golden State Warriors",105,22,8,22
1984-12-04,"Los Angeles Clippers",116,"Houston Rockets",100,12,9,12
1984-12-04,"Denver Nuggets",98,"New York Knicks",100,6,16,16
1984-12-04,"Phoenix Suns",104,"Portland Trail Blazers",112,18,19,19
1984-12-04,"Atlanta Hawks",106,"San Antonio Spurs",114,1,20,20
1984-12-05,"Denver Nuggets",107,"Boston Celtics",123,6,2,2
1984-12-05,"Los Angeles Clippers",110,"Dallas Mavericks",106,12,5,12
1984-12-05,"Atlanta Hawks",100,"Kansas City Kings",121,1,11,11
1984-12-05,"Los Angeles Lakers",104,"New Jersey Nets",93,13,15,13
1984-12-05,"Milwaukee Bucks",111,"Philadelphia 76ers",112,14,17,17
1984-12-06,"Houston Rockets",113,"Golden State Warriors",114,9,8,8
1984-12-06,"Detroit Pistons",99,"Milwaukee Bucks",114,7,14,14
1984-12-06,"Dallas Mavericks",112,"New York Knicks",83,5,16,5
1984-12-06,"San Antonio Spurs",96,"Portland Trail Blazers",113,20,19,19
1984-12-06,"Seattle SuperSonics",106,"Utah Jazz",99,21,22,21
1984-12-06,"Indiana Pacers",106,"Washington Bullets",111,10,23,23
1984-12-07,"Los Angeles Clippers",89,"Atlanta Hawks",101,12,1,1
1984-12-07,"New York Knicks",93,"Chicago Bulls",95,16,3,3
1984-12-07,"Denver Nuggets",115,"Detroit Pistons",122,6,7,7
1984-12-07,"Los Angeles Lakers",116,"Philadelphia 76ers",122,13,17,17
1984-12-07,"Kansas City Kings",113,"Phoenix Suns",121,11,18,18
1984-12-07,"San Antonio Spurs",117,"Seattle SuperSonics",114,20,21,20
1984-12-08,"Dallas Mavericks",97,"Chicago Bulls",99,5,3,3
1984-12-08,"Denver Nuggets",114,"Cleveland Cavaliers",108,6,4,6
1984-12-08,"Phoenix Suns",102,"Golden State Warriors",98,18,8,18
1984-12-08,"Indiana Pacers",96,"Milwaukee Bucks",99,10,14,14
1984-12-08,"Boston Celtics",107,"New Jersey Nets",98,2,15,2
1984-12-08,"Houston Rockets",127,"Portland Trail Blazers",120,9,19,9
1984-12-08,"Los Angeles Lakers",98,"Washington Bullets",101,13,23,23
1984-12-09,"Atlanta Hawks",127,"Boston Celtics",128,1,2,2
1984-12-09,"San Antonio Spurs",123,"Los Angeles Clippers",126,20,12,12
1984-12-09,"New York Knicks",94,"Philadelphia 76ers",110,16,17,17
1984-12-09,"Houston Rockets",90,"Seattle SuperSonics",96,9,21,21
1984-12-09,"Kansas City Kings",120,"Utah Jazz",123,11,22,22
1984-12-10,"Atlanta Hawks",104,"Indiana Pacers",98,1,10,1
1984-12-11,"New Jersey Nets",121,"Boston Celtics",130,15,2,2
1984-12-11,"Detroit Pistons",108,"Chicago Bulls",101,7,3,7
1984-12-11,"Milwaukee Bucks",120,"Cleveland Cavaliers",106,14,4,14
1984-12-11,"Portland Trail Blazers",122,"Denver Nuggets",123,19,6,6
1984-12-11,"Los Angeles Clippers",116,"Golden State Warriors",104,12,8,12
1984-12-11,"San Antonio Spurs",120,"Kansas City Kings",121,20,11,11
1984-12-11,"Philadelphia 76ers",106,"New York Knicks",110,17,16,16
1984-12-11,"Houston Rockets",112,"Phoenix Suns",120,9,18,18
1984-12-11,"Utah Jazz",85,"Washington Bullets",82,22,23,22
1984-12-12,"Cleveland Cavaliers",99,"Atlanta Hawks",116,4,1,1
1984-12-12,"Kansas City Kings",107,"Dallas Mavericks",116,11,5,5
1984-12-12,"Chicago Bulls",95,"Detroit Pistons",102,3,7,7
1984-12-12,"Golden State Warriors",107,"Los Angeles Lakers",131,8,13,13
1984-12-12,"Milwaukee Bucks",109,"New Jersey Nets",116,14,15,15
1984-12-12,"Boston Celtics",107,"Philadelphia 76ers",110,2,17,17
1984-12-12,"Denver Nuggets",105,"San Antonio Spurs",126,6,20,20
1984-12-13,"Atlanta Hawks",93,"Houston Rockets",96,1,9,9
1984-12-13,"Portland Trail Blazers",100,"Los Angeles Clippers",106,19,12,12
1984-12-13,"Utah Jazz",115,"New York Knicks",119,22,16,16
1984-12-13,"Washington Bullets",86,"Phoenix Suns",116,23,18,18
1984-12-13,"Los Angeles Lakers",122,"Seattle SuperSonics",124,13,21,21
1984-12-14,"Utah Jazz",106,"Boston Celtics",117,22,2,2
1984-12-14,"San Antonio Spurs",102,"Dallas Mavericks",119,20,5,5
1984-12-14,"Kansas City Kings",123,"Denver Nuggets",117,11,6,11
1984-12-14,"Indiana Pacers",96,"Detroit Pistons",120,10,7,7
1984-12-14,"Portland Trail Blazers",92,"Golden State Warriors",105,19,8,8
1984-12-14,"Philadelphia 76ers",115,"Milwaukee Bucks",111,17,14,17
1984-12-14,"Chicago Bulls",109,"New Jersey Nets",111,3,15,15
1984-12-15,"Boston Celtics",101,"Atlanta Hawks",94,2,1,2
1984-12-15,"Philadelphia 76ers",114,"Chicago Bulls",102,17,3,17
1984-12-15,"New York Knicks",97,"Cleveland Cavaliers",102,16,4,4
1984-12-15,"Dallas Mavericks",115,"Houston Rockets",117,5,9,9
1984-12-15,"New Jersey Nets",100,"Indiana Pacers",112,15,10,10
1984-12-15,"Seattle SuperSonics",105,"Kansas City Kings",110,21,11,11
1984-12-15,"Washington Bullets",103,"Los Angeles Clippers",109,23,12,12
1984-12-15,"Phoenix Suns",111,"San Antonio Spurs",120,18,20,20
1984-12-16,"Seattle SuperSonics",112,"Denver Nuggets",101,21,6,21
1984-12-16,"Golden State Warriors",85,"Los Angeles Clippers",103,8,12,12
1984-12-16,"Washington Bullets",101,"Los Angeles Lakers",109,23,13,13
1984-12-16,"Utah Jazz",102,"Milwaukee Bucks",115,22,14,14
1984-12-18,"Los Angeles Lakers",117,"Atlanta Hawks",116,13,1,13
1984-12-18,"Houston Rockets",104,"Chicago Bulls",96,9,3,9
1984-12-18,"San Antonio Spurs",110,"Cleveland Cavaliers",118,20,4,4
1984-12-18,"Denver Nuggets",126,"Golden State Warriors",122,6,8,6
1984-12-18,"Utah Jazz",81,"Indiana Pacers",88,22,10,10
1984-12-18,"Phoenix Suns",116,"Kansas City Kings",127,18,11,11
1984-12-18,"Dallas Mavericks",96,"Milwaukee Bucks",110,5,14,14
1984-12-18,"Boston Celtics",126,"New York Knicks",108,2,16,2
1984-12-18,"Portland Trail Blazers",99,"Seattle SuperSonics",109,19,21,21
1984-12-18,"New Jersey Nets",95,"Washington Bullets",104,15,23,23
1984-12-19,"Milwaukee Bucks",107,"Boston Celtics",92,14,2,14
1984-12-19,"Detroit Pistons",148,"Denver Nuggets",129,7,6,7
1984-12-19,"Los Angeles Lakers",123,"Houston Rockets",116,13,9,13
1984-12-19,"Seattle SuperSonics",86,"Los Angeles Clippers",91,21,12,12
1984-12-19,"Washington Bullets",106,"New Jersey Nets",115,23,15,15
1984-12-19,"San Antonio Spurs",118,"Philadelphia 76ers",123,20,17,17
1984-12-20,"Chicago Bulls",132,"Atlanta Hawks",129,3,1,3
1984-12-20,"Cleveland Cavaliers",97,"New York Knicks",112,4,16,16
1984-12-20,"Kansas City Kings",118,"Portland Trail Blazers",113,11,19,11
1984-12-20,"Detroit Pistons",116,"Utah Jazz",117,7,22,22
1984-12-21,"Indiana Pacers",107,"Boston Celtics",117,10,2,2
1984-12-21,"Dallas Mavericks",93,"Denver Nuggets",116,5,6,6
1984-12-21,"Seattle SuperSonics",91,"Golden State Warriors",94,21,8,8
1984-12-21,"Phoenix Suns",105,"Los Angeles Lakers",119,18,13,13
1984-12-21,"San Antonio Spurs",122,"New Jersey Nets",116,20,15,20
1984-12-21,"Milwaukee Bucks",104,"Philadelphia 76ers",101,14,17,14
1984-12-21,"New York Knicks",111,"Washington Bullets",125,16,23,23
1984-12-22,"Washington Bullets",101,"Atlanta Hawks",119,23,1,1
1984-12-22,"Boston Celtics",85,"Chicago Bulls",110,2,3,3
1984-12-22,"Denver Nuggets",107,"Houston Rockets",125,6,9,9
1984-12-22,"Cleveland Cavaliers",106,"Indiana Pacers",103,4,10,4
1984-12-22,"Detroit Pistons",123,"Kansas City Kings",129,7,11,11
1984-12-22,"San Antonio Spurs",90,"Milwaukee Bucks",101,20,14,14
1984-12-22,"New Jersey Nets",93,"Philadelphia 76ers",107,15,17,17
1984-12-22,"Portland Trail Blazers",108,"Phoenix Suns",110,19,18,18
1984-12-22,"Dallas Mavericks",113,"Utah Jazz",96,5,22,5
1984-12-23,"Los Angeles Clippers",97,"Seattle SuperSonics",107,12,21,21
1984-12-25,"Atlanta Hawks",106,"Cleveland Cavaliers",109,1,4,4
1984-12-25,"Philadelphia 76ers",109,"Detroit Pistons",108,17,7,17
1984-12-25,"New Jersey Nets",120,"New York Knicks",114,15,16,15
1984-12-25,"Golden State Warriors",97,"Portland Trail Blazers",106,8,19,19
1984-12-26,"New York Knicks",105,"Atlanta Hawks",117,16,1,1
1984-12-26,"Los Angeles Clippers",118,"Dallas Mavericks",124,12,5,5
1984-12-26,"San Antonio Spurs",119,"Denver Nuggets",130,20,6,6
1984-12-26,"Seattle SuperSonics",97,"Los Angeles Lakers",101,21,13,13
1984-12-26,"Houston Rockets",87,"Milwaukee Bucks",97,9,14,14
1984-12-26,"Detroit Pistons",97,"New Jersey Nets",112,7,15,15
1984-12-26,"Boston Celtics",119,"Phoenix Suns",114,2,18,2
1984-12-26,"Kansas City Kings",122,"Utah Jazz",133,11,22,22
1984-12-26,"Indiana Pacers",89,"Washington Bullets",114,10,23,23
1984-12-27,"Cleveland Cavaliers",108,"Chicago Bulls",112,4,3,3
1984-12-27,"Houston Rockets",92,"Kansas City Kings",96,9,11,11
1984-12-27,"Boston Celtics",118,"Los Angeles Clippers",103,2,12,2
1984-12-27,"Portland Trail Blazers",120,"San Antonio Spurs",141,19,20,20
1984-12-27,"Golden State Warriors",101,"Seattle SuperSonics",98,8,21,8
1984-12-28,"Los Angeles Lakers",135,"Denver Nuggets",123,13,6,13
1984-12-28,"Detroit Pistons",116,"Indiana Pacers",110,7,10,7
1984-12-28,"New York Knicks",97,"New Jersey Nets",100,16,15,15
1984-12-28,"Dallas Mavericks",125,"Phoenix Suns",111,5,18,5
1984-12-28,"Philadelphia 76ers",114,"Utah Jazz",111,17,22,17
1984-12-28,"Atlanta Hawks",111,"Washington Bullets",125,1,23,23
1984-12-29,"Atlanta Hawks",104,"Chicago Bulls",101,1,3,1
1984-12-29,"Milwaukee Bucks",115,"Cleveland Cavaliers",102,14,4,14
1984-12-29,"Utah Jazz",99,"Dallas Mavericks",97,22,5,22
1984-12-29,"New Jersey Nets",110,"Detroit Pistons",108,15,7,15
1984-12-29,"Philadelphia 76ers",109,"Golden State Warriors",95,17,8,17
1984-12-29,"Portland Trail Blazers",92,"Houston Rockets",108,19,9,9
1984-12-29,"Indiana Pacers",123,"Kansas City Kings",115,10,11,10
1984-12-29,"Los Angeles Clippers",107,"Los Angeles Lakers",113,12,13,13
1984-12-29,"Washington Bullets",116,"New York Knicks",108,23,16,23
1984-12-29,"Boston Celtics",120,"San Antonio Spurs",112,2,20,2
1984-12-29,"Denver Nuggets",115,"Seattle SuperSonics",108,6,21,6
1984-12-30,"Phoenix Suns",117,"Los Angeles Clippers",109,18,12,18
1984-12-30,"Boston Celtics",98,"Milwaukee Bucks",114,2,14,14
1985-01-01,"Philadelphia 76ers",111,"Portland Trail Blazers",106,17,19,17
1985-01-01,"Indiana Pacers",119,"Utah Jazz",117,10,22,10
1985-01-02,"Chicago Bulls",107,"Atlanta Hawks",121,3,1,1
1985-01-02,"Houston Rockets",113,"Denver Nuggets",111,9,6,9
1985-01-02,"Cleveland Cavaliers",100,"Detroit Pistons",108,4,7,7
1985-01-02,"Phoenix Suns",115,"Kansas City Kings",107,18,11,18
