"Date","HTeam","HScore","ATeam","AScore","hID","aID","win"
2015-11-07,"Houston Rockets",109,"Los Angeles Clippers",105,11,13,11
2015-11-08,"Indiana Pacers",97,"Cleveland Cavaliers",101,12,6,6
2015-11-08,"Los Angeles Lakers",95,"New York Knicks",99,14,20,20
2015-11-08,"Toronto Raptors",76,"Miami Heat",96,28,16,16
2015-11-08,"Phoenix Suns",103,"Oklahoma City Thunder",124,24,21,21
2015-11-08,"Detroit Pistons",120,"Portland Trail Blazers",103,9,25,9
2015-11-09,"Orlando Magic",84,"Indiana Pacers",97,22,12,12
2015-11-09,"Chicago Bulls",111,"Philadelphia 76ers",88,5,23,5
2015-11-09,"Minnesota Timberwolves",117,"Atlanta Hawks",107,18,1,18
2015-11-09,"Portland Trail Blazers",104,"Denver Nuggets",108,25,8,8
2015-11-09,"San Antonio Spurs",106,"Sacramento Kings",88,27,26,27
2015-11-09,"Detroit Pistons",95,"Golden State Warriors",109,9,10,10
2015-11-09,"Memphis Grizzlies",92,"Los Angeles Clippers",94,15,13,13
2015-11-10,"Utah Jazz",114,"Cleveland Cavaliers",118,29,6,6
2015-11-10,"Oklahoma City Thunder",125,"Washington Wizards",101,21,30,21
2015-11-10,"Los Angeles Lakers",88,"Miami Heat",101,14,16,16
2015-11-10,"New York Knicks",111,"Toronto Raptors",109,20,28,20
2015-11-10,"Boston Celtics",99,"Milwaukee Bucks",83,2,17,2
2015-11-10,"Charlotte Hornets",104,"Minnesota Timberwolves",95,4,18,4
2015-11-10,"Dallas Mavericks",105,"New Orleans Pelicans",120,7,19,19
2015-11-11,"New York Knicks",93,"Charlotte Hornets",95,20,4,4
2015-11-11,"Los Angeles Lakers",99,"Orlando Magic",101,14,22,22
2015-11-11,"Toronto Raptors",119,"Philadelphia 76ers",103,28,23,28
2015-11-11,"Indiana Pacers",102,"Boston Celtics",91,12,2,12
2015-11-11,"New Orleans Pelicans",98,"Atlanta Hawks",106,19,1,1
2015-11-11,"Los Angeles Clippers",108,"Dallas Mavericks",118,13,7,7
2015-11-11,"Brooklyn Nets",106,"Houston Rockets",98,3,11,3
2015-11-11,"Golden State Warriors",100,"Memphis Grizzlies",84,10,15,10
2015-11-11,"Milwaukee Bucks",102,"Denver Nuggets",103,17,8,8
2015-11-11,"Detroit Pistons",92,"Sacramento Kings",101,9,26,26
2015-11-11,"San Antonio Spurs",113,"Portland Trail Blazers",101,27,25,27
2015-11-12,"Utah Jazz",91,"Miami Heat",92,29,16,16
2015-11-12,"Golden State Warriors",129,"Minnesota Timberwolves",116,10,18,10
2015-11-12,"Los Angeles Clippers",104,"Phoenix Suns",118,13,24,24
2015-11-13,"Minnesota Timberwolves",103,"Indiana Pacers",107,18,12,12
2015-11-13,"Utah Jazz",93,"Orlando Magic",102,29,22,22
2015-11-13,"Atlanta Hawks",93,"Boston Celtics",106,1,2,2
2015-11-13,"Cleveland Cavaliers",90,"New York Knicks",84,6,20,6
2015-11-13,"New Orleans Pelicans",81,"Toronto Raptors",100,19,28,28
2015-11-13,"Charlotte Hornets",97,"Chicago Bulls",102,4,5,5
2015-11-13,"Portland Trail Blazers",100,"Memphis Grizzlies",101,25,15,15
2015-11-13,"Philadelphia 76ers",85,"Oklahoma City Thunder",102,23,21,21
2015-11-13,"Los Angeles Lakers",82,"Dallas Mavericks",90,14,7,7
2015-11-13,"Houston Rockets",98,"Denver Nuggets",107,11,8,8
2015-11-13,"Brooklyn Nets",109,"Sacramento Kings",111,3,26,26
2015-11-14,"Detroit Pistons",96,"Los Angeles Clippers",101,9,13,13
2015-11-14,"Orlando Magic",99,"Washington Wizards",108,22,30,30
2015-11-14,"Dallas Mavericks",110,"Houston Rockets",98,7,11,7
2015-11-14,"Cleveland Cavaliers",105,"Milwaukee Bucks",108,6,17,17
2015-11-14,"Philadelphia 76ers",83,"San Antonio Spurs",92,23,27,27
2015-11-14,"Denver Nuggets",81,"Phoenix Suns",105,8,24,24
2015-11-14,"Brooklyn Nets",99,"Golden State Warriors",107,3,10,10
2015-11-15,"New Orleans Pelicans",87,"New York Knicks",95,19,20,20
2015-11-15,"Memphis Grizzlies",114,"Minnesota Timberwolves",106,15,18,15
2015-11-15,"Portland Trail Blazers",94,"Charlotte Hornets",106,25,4,4
2015-11-15,"Utah Jazz",97,"Atlanta Hawks",96,29,1,29
2015-11-15,"Boston Celtics",100,"Oklahoma City Thunder",85,2,21,2
2015-11-15,"Toronto Raptors",101,"Sacramento Kings",107,28,26,26
2015-11-15,"Detroit Pistons",85,"Los Angeles Lakers",97,9,14,14
2015-11-16,"Dallas Mavericks",92,"Philadelphia 76ers",86,7,23,7
2015-11-16,"Indiana Pacers",95,"Chicago Bulls",96,12,5,5
2015-11-16,"Boston Celtics",111,"Houston Rockets",95,2,11,2
2015-11-16,"Oklahoma City Thunder",114,"Memphis Grizzlies",122,21,15,15
2015-11-16,"Portland Trail Blazers",80,"San Antonio Spurs",93,25,27,27
2015-11-16,"Los Angeles Lakers",101,"Phoenix Suns",120,14,24,24
2015-11-17,"Milwaukee Bucks",86,"Washington Wizards",115,17,30,30
2015-11-17,"Atlanta Hawks",88,"Brooklyn Nets",90,1,3,3
2015-11-17,"Cleveland Cavaliers",99,"Detroit Pistons",104,6,9,9
2015-11-17,"Minnesota Timberwolves",103,"Miami Heat",91,18,16,18
2015-11-17,"Charlotte Hornets",94,"New York Knicks",102,4,20,20
2015-11-17,"Denver Nuggets",115,"New Orleans Pelicans",98,8,19,8
2015-11-17,"Toronto Raptors",110,"Golden State Warriors",115,28,10,10
2015-11-18,"Brooklyn Nets",111,"Charlotte Hornets",116,3,4,4
2015-11-18,"Minnesota Timberwolves",101,"Orlando Magic",104,18,22,22
2015-11-18,"Indiana Pacers",112,"Philadelphia 76ers",85,12,23,12
2015-11-18,"Dallas Mavericks",106,"Boston Celtics",102,7,2,7
2015-11-18,"Sacramento Kings",97,"Atlanta Hawks",103,26,1,1
2015-11-18,"Portland Trail Blazers",103,"Houston Rockets",108,25,11,11
2015-11-18,"New Orleans Pelicans",103,"Oklahoma City Thunder",110,19,21,21
2015-11-18,"Denver Nuggets",98,"San Antonio Spurs",109,8,27,27
2015-11-18,"Toronto Raptors",89,"Utah Jazz",93,28,29,29
2015-11-18,"Chicago Bulls",103,"Phoenix Suns",97,5,24,5
2015-11-19,"Sacramento Kings",109,"Miami Heat",116,26,16,16
2015-11-19,"Milwaukee Bucks",100,"Cleveland Cavaliers",115,17,6,6
2015-11-19,"Golden State Warriors",124,"Los Angeles Clippers",117,10,13,10
2015-11-20,"Philadelphia 76ers",88,"Charlotte Hornets",113,23,4,4
2015-11-20,"Brooklyn Nets",95,"Boston Celtics",120,3,2,2
2015-11-20,"Houston Rockets",84,"Memphis Grizzlies",96,11,15,15
2015-11-20,"Detroit Pistons",96,"Minnesota Timberwolves",86,9,18,9
2015-11-20,"San Antonio Spurs",90,"New Orleans Pelicans",104,27,19,19
2015-11-20,"New York Knicks",93,"Oklahoma City Thunder",90,20,21,20
2015-11-20,"Utah Jazz",93,"Dallas Mavericks",102,29,7,7
2015-11-20,"Phoenix Suns",114,"Denver Nuggets",107,24,8,24
2015-11-20,"Los Angeles Clippers",91,"Portland Trail Blazers",102,13,25,25
2015-11-20,"Chicago Bulls",94,"Golden State Warriors",106,5,10,10
2015-11-20,"Toronto Raptors",102,"Los Angeles Lakers",91,28,14,28
2015-11-21,"Sacramento Kings",97,"Orlando Magic",91,26,22,26
2015-11-21,"Milwaukee Bucks",86,"Indiana Pacers",123,17,12,12
2015-11-21,"Atlanta Hawks",97,"Cleveland Cavaliers",109,1,6,6
2015-11-21,"Washington Wizards",97,"Detroit Pistons",95,30,9,30
2015-11-21,"New York Knicks",107,"Houston Rockets",102,20,11,20
2015-11-21,"Philadelphia 76ers",91,"Miami Heat",96,23,16,16
2015-11-21,"Memphis Grizzlies",82,"San Antonio Spurs",92,15,27,27
2015-11-22,"Toronto Raptors",91,"Los Angeles Clippers",80,28,13,28
2015-11-22,"Boston Celtics",101,"Brooklyn Nets",111,2,3,3
2015-11-22,"Phoenix Suns",116,"New Orleans Pelicans",122,24,19,19
2015-11-22,"Dallas Mavericks",114,"Oklahoma City Thunder",117,7,21,21
2015-11-22,"Golden State Warriors",118,"Denver Nuggets",105,10,8,10
2015-11-22,"Portland Trail Blazers",107,"Los Angeles Lakers",93,25,14,25
2015-11-23,"Sacramento Kings",122,"Charlotte Hornets",127,26,4,4
2015-11-23,"Orlando Magic",103,"Cleveland Cavaliers",117,22,6,6
2015-11-23,"New York Knicks",78,"Miami Heat",95,20,16,16
2015-11-23,"Detroit Pistons",88,"Milwaukee Bucks",109,9,17,17
2015-11-23,"Philadelphia 76ers",95,"Minnesota Timberwolves",100,23,18,18
2015-11-23,"Phoenix Suns",84,"San Antonio Spurs",98,24,27,27
2015-11-23,"Oklahoma City Thunder",111,"Utah Jazz",89,21,29,21
2015-11-24,"Indiana Pacers",123,"Washington Wizards",106,12,30,12
2015-11-24,"Boston Celtics",97,"Atlanta Hawks",121,2,1,1
2015-11-24,"Dallas Mavericks",96,"Memphis Grizzlies",110,7,15,15
2015-11-24,"Los Angeles Clippers",111,"Denver Nuggets",94,13,8,13
2015-11-24,"Chicago Bulls",93,"Portland Trail Blazers",88,5,25,5
2015-11-24,"Los Angeles Lakers",77,"Golden State Warriors",111,14,10,10
2015-11-25,"Washington Wizards",87,"Charlotte Hornets",101,30,4,4
2015-11-25,"New York Knicks",91,"Orlando Magic",100,20,22,22
2015-11-25,"Philadelphia 76ers",80,"Boston Celtics",84,23,2,2
2015-11-25,"Miami Heat",81,"Detroit Pistons",104,16,9,9
2015-11-25,"Cleveland Cavaliers",99,"Toronto Raptors",103,6,28,28
2015-11-25,"Memphis Grizzlies",102,"Houston Rockets",93,15,11,15
2015-11-25,"Sacramento Kings",129,"Milwaukee Bucks",118,26,17,26
2015-11-25,"Atlanta Hawks",95,"Minnesota Timberwolves",99,1,18,18
2015-11-25,"Brooklyn Nets",99,"Oklahoma City Thunder",110,3,21,21
2015-11-25,"Dallas Mavericks",83,"San Antonio Spurs",88,7,27,27
2015-11-25,"New Orleans Pelicans",120,"Phoenix Suns",114,19,24,19
2015-11-25,"Utah Jazz",102,"Los Angeles Clippers",91,29,13,29
2015-11-27,"Cleveland Cavaliers",95,"Charlotte Hornets",90,6,4,6
2015-11-27,"Milwaukee Bucks",90,"Orlando Magic",114,17,22,22
2015-11-27,"Washington Wizards",78,"Boston Celtics",111,30,2,2
2015-11-27,"Miami Heat",97,"New York Knicks",78,16,20,16
2015-11-27,"Philadelphia 76ers",114,"Houston Rockets",116,23,11,11
2015-11-27,"Chicago Bulls",92,"Indiana Pacers",104,5,12,12
2015-11-27,"Atlanta Hawks",116,"Memphis Grizzlies",101,1,15,1
2015-11-27,"Detroit Pistons",87,"Oklahoma City Thunder",103,9,21,21
2015-11-27,"San Antonio Spurs",91,"Denver Nuggets",80,27,8,27
2015-11-27,"Golden State Warriors",135,"Phoenix Suns",116,10,24,10
2015-11-27,"Minnesota Timberwolves",101,"Sacramento Kings",91,18,26,18
2015-11-27,"New Orleans Pelicans",90,"Los Angeles Clippers",111,19,13,13
2015-11-28,"Toronto Raptors",84,"Washington Wizards",82,28,30,28
2015-11-28,"Brooklyn Nets",88,"Cleveland Cavaliers",90,3,6,6
2015-11-28,"Denver Nuggets",81,"Dallas Mavericks",92,8,7,7
2015-11-28,"Atlanta Hawks",88,"San Antonio Spurs",108,1,27,27
2015-11-28,"New Orleans Pelicans",87,"Utah Jazz",101,19,29,29
2015-11-28,"Los Angeles Lakers",96,"Portland Trail Blazers",108,14,25,25
2015-11-28,"Sacramento Kings",101,"Golden State Warriors",120,26,10,10
2015-11-29,"Milwaukee Bucks",82,"Charlotte Hornets",87,17,4,4
2015-11-29,"Minnesota Timberwolves",99,"Los Angeles Clippers",107,18,13,13
2015-11-29,"Detroit Pistons",83,"Brooklyn Nets",87,9,3,3
2015-11-29,"Philadelphia 76ers",84,"Memphis Grizzlies",92,23,15,15
2015-11-29,"Boston Celtics",91,"Orlando Magic",110,2,22,22
2015-11-29,"Phoenix Suns",107,"Toronto Raptors",102,24,28,24
2015-11-29,"Houston Rockets",116,"New York Knicks",111,11,20,11
2015-11-29,"Indiana Pacers",107,"Los Angeles Lakers",103,12,14,12
2015-11-30,"Houston Rockets",105,"Detroit Pistons",116,11,9,9
2015-11-30,"Boston Celtics",105,"Miami Heat",95,2,16,2
2015-11-30,"Oklahoma City Thunder",100,"Atlanta Hawks",106,21,1,1
2015-11-30,"San Antonio Spurs",89,"Chicago Bulls",92,27,5,5
2015-11-30,"Denver Nuggets",74,"Milwaukee Bucks",92,8,17,17
2015-11-30,"Golden State Warriors",106,"Utah Jazz",103,10,29,10
2015-11-30,"Dallas Mavericks",98,"Sacramento Kings",112,7,26,26
2015-11-30,"Portland Trail Blazers",87,"Los Angeles Clippers",102,25,13,13
2015-12-01,"Washington Wizards",97,"Cleveland Cavaliers",85,30,6,30
2015-12-01,"Los Angeles Lakers",91,"Philadelphia 76ers",103,14,23,23
2015-12-01,"Phoenix Suns",91,"Brooklyn Nets",94,24,3,3
2015-12-01,"Orlando Magic",96,"Minnesota Timberwolves",93,22,18,22
2015-12-01,"Memphis Grizzlies",113,"New Orleans Pelicans",104,15,19,15
2015-12-01,"Dallas Mavericks",115,"Portland Trail Blazers",112,7,25,7
2015-12-02,"Golden State Warriors",116,"Charlotte Hornets",99,10,4,10
2015-12-02,"Los Angeles Lakers",108,"Washington Wizards",104,14,30,14
2015-12-02,"Phoenix Suns",122,"Detroit Pistons",127,24,9,9
2015-12-02,"Philadelphia 76ers",87,"New York Knicks",99,23,20,20
2015-12-02,"Toronto Raptors",96,"Atlanta Hawks",86,28,1,28
2015-12-02,"Denver Nuggets",90,"Chicago Bulls",99,8,5,5
2015-12-02,"New Orleans Pelicans",101,"Houston Rockets",108,19,11,11
2015-12-02,"Milwaukee Bucks",70,"San Antonio Spurs",95,17,27,27
2015-12-02,"Indiana Pacers",103,"Los Angeles Clippers",91,12,13,12
2015-12-03,"Oklahoma City Thunder",95,"Miami Heat",97,21,16,16
2015-12-03,"Denver Nuggets",106,"Toronto Raptors",105,8,28,8
2015-12-03,"Orlando Magic",103,"Utah Jazz",94,22,29,22
2015-12-03,"San Antonio Spurs",103,"Memphis Grizzlies",83,27,15,27
2015-12-03,"Indiana Pacers",111,"Portland Trail Blazers",123,12,25,25
2015-12-03,"Boston Celtics",114,"Sacramento Kings",97,2,26,2
2015-12-04,"Brooklyn Nets",91,"New York Knicks",108,3,20,20
2015-12-04,"Phoenix Suns",106,"Washington Wizards",109,24,30,30
2015-12-04,"Milwaukee Bucks",95,"Detroit Pistons",102,17,9,9
2015-12-04,"Los Angeles Lakers",87,"Atlanta Hawks",100,14,1,1
2015-12-04,"Houston Rockets",100,"Dallas Mavericks",96,11,7,11
2015-12-04,"Cleveland Cavaliers",108,"New Orleans Pelicans",114,6,19,19
2015-12-05,"Denver Nuggets",108,"Philadelphia 76ers",105,8,23,8
2015-12-05,"Golden State Warriors",112,"Toronto Raptors",109,10,28,10
2015-12-05,"Charlotte Hornets",102,"Chicago Bulls",96,4,5,4
2015-12-05,"Sacramento Kings",113,"Houston Rockets",120,26,11,11
2015-12-05,"Cleveland Cavaliers",84,"Miami Heat",99,6,16,16
2015-12-05,"Portland Trail Blazers",109,"Minnesota Timberwolves",103,25,18,25
2015-12-05,"New York Knicks",91,"Milwaukee Bucks",106,20,17,17
2015-12-05,"Boston Celtics",105,"San Antonio Spurs",108,2,27,27
2015-12-05,"Indiana Pacers",119,"Utah Jazz",122,12,29,29
2015-12-05,"Orlando Magic",101,"Los Angeles Clippers",103,22,13,13
2015-12-06,"Phoenix Suns",93,"Memphis Grizzlies",95,24,15,15
2015-12-06,"Golden State Warriors",114,"Brooklyn Nets",98,10,3,10
2015-12-06,"Los Angeles Lakers",91,"Detroit Pistons",111,14,9,9
2015-12-06,"Dallas Mavericks",116,"Washington Wizards",104,7,30,7
2015-12-06,"Sacramento Kings",95,"Oklahoma City Thunder",98,26,21,21
2015-12-07,"Detroit Pistons",84,"Charlotte Hornets",104,9,4,4
2015-12-07,"San Antonio Spurs",119,"Philadelphia 76ers",68,27,23,27
2015-12-07,"Washington Wizards",114,"Miami Heat",103,30,16,30
2015-12-07,"Dallas Mavericks",104,"New York Knicks",97,7,20,7
2015-12-07,"Los Angeles Lakers",93,"Toronto Raptors",102,14,28,28
2015-12-07,"Phoenix Suns",103,"Chicago Bulls",101,24,5,24
2015-12-07,"Portland Trail Blazers",88,"Milwaukee Bucks",90,25,17,17
2015-12-07,"Los Angeles Clippers",110,"Minnesota Timberwolves",106,13,18,13
2015-12-07,"Boston Celtics",111,"New Orleans Pelicans",93,2,19,2
2015-12-08,"Portland Trail Blazers",100,"Cleveland Cavaliers",105,25,6,6
2015-12-08,"Golden State Warriors",131,"Indiana Pacers",123,10,12,10
2015-12-08,"Houston Rockets",105,"Brooklyn Nets",110,11,3,3
2015-12-08,"Oklahoma City Thunder",125,"Memphis Grizzlies",88,21,15,21
2015-12-08,"Orlando Magic",85,"Denver Nuggets",74,22,8,22
2015-12-08,"Utah Jazz",106,"Sacramento Kings",114,29,26,26
2015-12-09,"Chicago Bulls",100,"Boston Celtics",105,5,2,2
2015-12-09,"Miami Heat",81,"Charlotte Hornets",99,16,4,4
2015-12-09,"Houston Rockets",109,"Washington Wizards",103,11,30,11
2015-12-09,"Memphis Grizzlies",93,"Detroit Pistons",92,15,9,15
2015-12-09,"San Antonio Spurs",94,"Toronto Raptors",97,27,28,28
2015-12-09,"Los Angeles Clippers",109,"Milwaukee Bucks",95,13,17,13
2015-12-09,"Los Angeles Lakers",122,"Minnesota Timberwolves",123,14,18,18
2015-12-09,"Orlando Magic",104,"Phoenix Suns",107,22,24,24
2015-12-09,"New York Knicks",85,"Utah Jazz",106,20,29,29
2015-12-09,"Atlanta Hawks",98,"Dallas Mavericks",95,1,7,1
2015-12-10,"Philadelphia 76ers",91,"Brooklyn Nets",100,23,3,3
2015-12-10,"Los Angeles Clippers",80,"Chicago Bulls",83,13,5,5
2015-12-10,"Atlanta Hawks",94,"Oklahoma City Thunder",107,1,21,21
2015-12-10,"New York Knicks",97,"Sacramento Kings",99,20,26,26
2015-12-11,"Miami Heat",83,"Indiana Pacers",96,16,12,12
2015-12-11,"Cleveland Cavaliers",111,"Orlando Magic",76,6,22,6
2015-12-11,"Detroit Pistons",107,"Philadelphia 76ers",95,9,23,9
2015-12-11,"Golden State Warriors",124,"Boston Celtics",119,10,2,10
2015-12-11,"Milwaukee Bucks",83,"Toronto Raptors",90,17,28,28
2015-12-11,"Charlotte Hornets",123,"Memphis Grizzlies",99,4,15,4
2015-12-11,"Washington Wizards",105,"New Orleans Pelicans",107,30,19,19
2015-12-11,"Minnesota Timberwolves",108,"Denver Nuggets",111,18,8,8
2015-12-11,"Oklahoma City Thunder",94,"Utah Jazz",90,21,29,21
2015-12-11,"Portland Trail Blazers",106,"Phoenix Suns",96,25,24,25
2015-12-11,"Los Angeles Lakers",87,"San Antonio Spurs",109,14,27,27
2015-12-12,"Los Angeles Clippers",105,"Brooklyn Nets",100,13,3,13
2015-12-12,"Boston Celtics",98,"Charlotte Hornets",93,2,4,2
2015-12-12,"Indiana Pacers",96,"Detroit Pistons",118,12,9,9
2015-12-12,"San Antonio Spurs",103,"Atlanta Hawks",78,27,1,27
2015-12-12,"New Orleans Pelicans",94,"Chicago Bulls",98,19,5,5
2015-12-12,"Los Angeles Lakers",97,"Houston Rockets",126,14,11,11
2015-12-12,"Washington Wizards",114,"Dallas Mavericks",111,30,7,30
2015-12-12,"Golden State Warriors",95,"Milwaukee Bucks",108,10,17,17
2015-12-12,"New York Knicks",112,"Portland Trail Blazers",110,20,25,20
2015-12-13,"Minnesota Timberwolves",101,"Phoenix Suns",108,18,24,24
2015-12-13,"Memphis Grizzlies",97,"Miami Heat",100,15,16,16
2015-12-13,"Philadelphia 76ers",76,"Toronto Raptors",96,23,28,28
2015-12-13,"Utah Jazz",98,"Oklahoma City Thunder",104,29,21,21
2015-12-14,"Toronto Raptors",90,"Indiana Pacers",106,28,12,12
2015-12-14,"Orlando Magic",105,"Brooklyn Nets",82,22,3,22
2015-12-14,"Los Angeles Clippers",105,"Detroit Pistons",103,13,9,13
2015-12-14,"Miami Heat",100,"Atlanta Hawks",88,16,1,16
2015-12-14,"Philadelphia 76ers",96,"Chicago Bulls",115,23,5,5
2015-12-14,"Washington Wizards",95,"Memphis Grizzlies",112,30,15,15
2015-12-14,"Phoenix Suns",94,"Dallas Mavericks",104,24,7,7
2015-12-14,"Utah Jazz",81,"San Antonio Spurs",118,29,27,27
