"Date","HTeam","HScore","ATeam","AScore","hID","aID","win"
1986-11-21,"Houston Rockets",99,"Washington Bullets",115,9,23,23
1986-11-22,"Boston Celtics",96,"Atlanta Hawks",97,2,1,1
1986-11-22,"Washington Bullets",84,"Chicago Bulls",93,23,3,3
1986-11-22,"Phoenix Suns",120,"Denver Nuggets",132,17,6,6
1986-11-22,"Cleveland Cavaliers",84,"Detroit Pistons",93,4,7,7
1986-11-22,"San Antonio Spurs",109,"Los Angeles Clippers",102,20,11,20
1986-11-22,"Golden State Warriors",97,"New York Knicks",93,8,15,8
1986-11-22,"Milwaukee Bucks",107,"Sacramento Kings",99,13,19,13
1986-11-22,"Indiana Pacers",111,"Seattle SuperSonics",121,10,21,21
1986-11-22,"New Jersey Nets",78,"Utah Jazz",96,14,22,22
1986-11-23,"Milwaukee Bucks",117,"Los Angeles Lakers",127,13,12,12
1986-11-23,"Houston Rockets",104,"Philadelphia 76ers",114,9,16,16
1986-11-23,"Indiana Pacers",95,"Portland Trail Blazers",108,10,18,18
1986-11-25,"Utah Jazz",106,"Golden State Warriors",111,22,8,8
1986-11-25,"Atlanta Hawks",113,"Los Angeles Lakers",107,1,12,1
1986-11-25,"Houston Rockets",93,"New York Knicks",102,9,15,15
1986-11-25,"Boston Celtics",100,"Philadelphia 76ers",102,2,16,16
1986-11-25,"Phoenix Suns",102,"Sacramento Kings",123,17,19,19
1986-11-25,"New Jersey Nets",99,"San Antonio Spurs",117,14,20,20
1986-11-25,"Los Angeles Clippers",103,"Seattle SuperSonics",113,11,21,21
1986-11-25,"Portland Trail Blazers",99,"Washington Bullets",111,18,23,23
1986-11-26,"New York Knicks",90,"Boston Celtics",101,15,2,2
1986-11-26,"Portland Trail Blazers",114,"Cleveland Cavaliers",118,18,4,4
1986-11-26,"Sacramento Kings",117,"Dallas Mavericks",129,19,5,5
1986-11-26,"Chicago Bulls",107,"Denver Nuggets",109,3,6,6
1986-11-26,"Houston Rockets",92,"Indiana Pacers",88,9,10,9
1986-11-26,"Los Angeles Lakers",126,"Los Angeles Clippers",92,12,11,12
1986-11-26,"Washington Bullets",103,"Milwaukee Bucks",122,23,13,13
1986-11-26,"Atlanta Hawks",106,"Phoenix Suns",120,1,17,17
1986-11-26,"Seattle SuperSonics",91,"Utah Jazz",127,21,22,22
1986-11-28,"San Antonio Spurs",96,"Boston Celtics",111,20,2,2
1986-11-28,"New Jersey Nets",94,"Dallas Mavericks",119,14,5,5
1986-11-28,"Milwaukee Bucks",99,"Detroit Pistons",120,13,7,7
1986-11-28,"Denver Nuggets",102,"Indiana Pacers",126,6,10,10
1986-11-28,"Chicago Bulls",103,"Los Angeles Lakers",110,3,12,12
1986-11-28,"Portland Trail Blazers",112,"Philadelphia 76ers",116,18,16,16
1986-11-28,"Seattle SuperSonics",117,"Phoenix Suns",104,21,17,21
1986-11-28,"Golden State Warriors",103,"Sacramento Kings",97,8,19,8
1986-11-28,"Atlanta Hawks",97,"Utah Jazz",88,1,22,1
1986-11-29,"Utah Jazz",107,"Dallas Mavericks",118,22,5,5
1986-11-29,"Chicago Bulls",106,"Golden State Warriors",113,3,8,8
1986-11-29,"New Jersey Nets",102,"Houston Rockets",97,14,9,14
1986-11-29,"Denver Nuggets",99,"Milwaukee Bucks",131,6,13,13
1986-11-29,"Cleveland Cavaliers",90,"New York Knicks",88,4,15,4
1986-11-29,"San Antonio Spurs",103,"Washington Bullets",116,20,23,23
1986-11-30,"Portland Trail Blazers",118,"Indiana Pacers",101,18,10,18
1986-11-30,"Los Angeles Clippers",115,"Los Angeles Lakers",137,11,12,12
1986-11-30,"Atlanta Hawks",113,"Sacramento Kings",109,1,19,1
1986-12-02,"Denver Nuggets",100,"Atlanta Hawks",116,6,1,1
1986-12-02,"Washington Bullets",117,"Boston Celtics",109,23,2,23
1986-12-02,"San Antonio Spurs",105,"Cleveland Cavaliers",115,20,4,4
1986-12-02,"Houston Rockets",99,"Golden State Warriors",104,9,8,8
1986-12-02,"Indiana Pacers",88,"Milwaukee Bucks",95,10,13,13
1986-12-02,"New York Knicks",100,"Phoenix Suns",124,15,17,17
1986-12-02,"Los Angeles Clippers",99,"Portland Trail Blazers",134,11,18,18
1986-12-02,"Dallas Mavericks",127,"Sacramento Kings",124,5,19,5
1986-12-02,"Chicago Bulls",115,"Seattle SuperSonics",109,3,21,3
1986-12-03,"Denver Nuggets",113,"Boston Celtics",119,6,2,2
1986-12-03,"Washington Bullets",103,"Indiana Pacers",116,23,10,10
1986-12-03,"Milwaukee Bucks",110,"Philadelphia 76ers",115,13,16,16
1986-12-03,"Chicago Bulls",94,"Utah Jazz",99,3,22,22
1986-12-03,"Detroit Pistons",107,"New Jersey Nets",106,7,14,7
1986-12-04,"Detroit Pistons",105,"Cleveland Cavaliers",113,7,4,4
1986-12-04,"Los Angeles Lakers",106,"Golden State Warriors",116,12,8,8
1986-12-04,"Atlanta Hawks",109,"Houston Rockets",93,1,9,1
1986-12-04,"New York Knicks",95,"Los Angeles Clippers",91,15,11,15
1986-12-04,"Portland Trail Blazers",106,"Sacramento Kings",102,18,19,18
1986-12-04,"Seattle SuperSonics",109,"San Antonio Spurs",102,21,20,21
1986-12-05,"Philadelphia 76ers",106,"Boston Celtics",108,16,2,2
1986-12-05,"Atlanta Hawks",113,"Indiana Pacers",119,1,10,10
1986-12-05,"Dallas Mavericks",104,"Los Angeles Lakers",112,5,12,12
1986-12-05,"Chicago Bulls",112,"Phoenix Suns",114,3,17,17
1986-12-05,"New York Knicks",96,"Utah Jazz",123,15,22,22
1986-12-05,"Milwaukee Bucks",91,"Washington Bullets",87,13,23,13
1986-12-05,"Denver Nuggets",113,"New Jersey Nets",100,6,14,6
1986-12-06,"Boston Celtics",86,"Cleveland Cavaliers",88,2,4,4
1986-12-06,"Denver Nuggets",113,"Detroit Pistons",128,6,7,7
1986-12-06,"Dallas Mavericks",109,"Golden State Warriors",104,5,8,5
1986-12-06,"Seattle SuperSonics",136,"Houston Rockets",80,21,9,21
1986-12-06,"Phoenix Suns",111,"Los Angeles Clippers",109,17,11,17
1986-12-06,"New Jersey Nets",100,"Philadelphia 76ers",105,14,16,16
1986-12-06,"Utah Jazz",114,"Sacramento Kings",111,22,19,22
1986-12-06,"Chicago Bulls",97,"San Antonio Spurs",106,3,20,20
1986-12-07,"Golden State Warriors",100,"Los Angeles Lakers",132,8,12,12
1986-12-07,"New York Knicks",104,"Portland Trail Blazers",107,15,18,18
1986-12-09,"Denver Nuggets",100,"Chicago Bulls",106,6,3,3
1986-12-09,"Atlanta Hawks",122,"Cleveland Cavaliers",98,1,4,1
1986-12-09,"Phoenix Suns",109,"Golden State Warriors",94,17,8,17
1986-12-09,"Los Angeles Lakers",113,"New York Knicks",87,12,15,12
1986-12-09,"Portland Trail Blazers",120,"San Antonio Spurs",104,18,20,18
1986-12-09,"Sacramento Kings",120,"New Jersey Nets",107,19,14,19
1986-12-10,"Chicago Bulls",95,"Atlanta Hawks",123,3,1,1
1986-12-10,"New Jersey Nets",98,"Boston Celtics",108,14,2,2
1986-12-10,"Portland Trail Blazers",129,"Dallas Mavericks",130,18,5,5
1986-12-10,"Utah Jazz",112,"Denver Nuggets",110,22,6,22
1986-12-10,"Sacramento Kings",101,"Detroit Pistons",108,19,7,7
1986-12-10,"Seattle SuperSonics",94,"Los Angeles Clippers",101,21,11,11
1986-12-10,"Los Angeles Lakers",93,"Milwaukee Bucks",116,12,13,13
1986-12-10,"Indiana Pacers",112,"Philadelphia 76ers",122,10,16,16
1986-12-10,"Houston Rockets",117,"Phoenix Suns",109,9,17,9
1986-12-10,"New York Knicks",105,"Washington Bullets",106,15,23,23
1986-12-11,"Golden State Warriors",111,"Houston Rockets",104,8,9,8
1986-12-11,"Cleveland Cavaliers",94,"Indiana Pacers",115,4,10,10
1986-12-11,"San Antonio Spurs",107,"Seattle SuperSonics",113,20,21,21
1986-12-11,"Dallas Mavericks",99,"Utah Jazz",103,5,22,22
1986-12-12,"Sacramento Kings",120,"Atlanta Hawks",130,19,1,1
1986-12-12,"Los Angeles Lakers",117,"Boston Celtics",110,12,2,12
1986-12-12,"Phoenix Suns",116,"Denver Nuggets",128,17,6,6
1986-12-12,"Washington Bullets",116,"Detroit Pistons",115,23,7,23
1986-12-12,"Portland Trail Blazers",113,"Los Angeles Clippers",112,18,11,18
1986-12-12,"Chicago Bulls",106,"Milwaukee Bucks",93,3,13,3
1986-12-12,"Philadelphia 76ers",90,"New Jersey Nets",123,16,14,14
1986-12-13,"Milwaukee Bucks",113,"Chicago Bulls",90,13,3,13
1986-12-13,"Philadelphia 76ers",120,"Cleveland Cavaliers",123,16,4,4
1986-12-13,"Los Angeles Lakers",114,"Detroit Pistons",119,12,7,7
1986-12-13,"Sacramento Kings",106,"Houston Rockets",119,19,9,9
1986-12-13,"New Jersey Nets",91,"Indiana Pacers",95,14,10,10
1986-12-13,"Atlanta Hawks",122,"New York Knicks",110,1,15,1
1986-12-13,"Denver Nuggets",110,"Phoenix Suns",123,6,17,17
1986-12-13,"Golden State Warriors",117,"San Antonio Spurs",102,8,20,8
1986-12-13,"Dallas Mavericks",126,"Seattle SuperSonics",109,5,21,5
1986-12-13,"Los Angeles Clippers",100,"Utah Jazz",115,11,22,22
1986-12-13,"Boston Celtics",105,"Washington Bullets",98,2,23,2
1986-12-14,"Dallas Mavericks",100,"Portland Trail Blazers",134,5,18,18
1986-12-16,"Detroit Pistons",111,"Atlanta Hawks",100,7,1,7
1986-12-16,"New Jersey Nets",98,"Chicago Bulls",99,14,3,3
1986-12-16,"Los Angeles Lakers",121,"Cleveland Cavaliers",116,12,4,12
1986-12-16,"San Antonio Spurs",98,"Dallas Mavericks",101,20,5,5
1986-12-16,"Phoenix Suns",106,"Houston Rockets",102,17,9,17
1986-12-16,"Golden State Warriors",119,"Los Angeles Clippers",117,8,11,8
1986-12-16,"Philadelphia 76ers",91,"Milwaukee Bucks",103,16,13,13
1986-12-16,"Boston Celtics",107,"New York Knicks",96,2,15,2
1986-12-16,"Seattle SuperSonics",118,"Portland Trail Blazers",126,21,18,18
1986-12-16,"Denver Nuggets",120,"Sacramento Kings",119,6,19,6
1986-12-16,"Utah Jazz",109,"Washington Bullets",106,22,23,22
1986-12-17,"Indiana Pacers",101,"Boston Celtics",113,10,2,2
1986-12-17,"Utah Jazz",107,"Detroit Pistons",122,22,7,7
1986-12-17,"Cleveland Cavaliers",110,"Philadelphia 76ers",107,4,16,4
1986-12-17,"Phoenix Suns",81,"San Antonio Spurs",94,17,20,20
1986-12-18,"Washington Bullets",128,"Golden State Warriors",110,23,8,23
1986-12-18,"Chicago Bulls",97,"Indiana Pacers",88,3,10,3
1986-12-18,"Sacramento Kings",117,"Los Angeles Clippers",113,19,11,19
1986-12-18,"Portland Trail Blazers",115,"Los Angeles Lakers",131,18,12,12
1986-12-18,"Atlanta Hawks",95,"Milwaukee Bucks",104,1,13,13
1986-12-18,"New Jersey Nets",94,"New York Knicks",93,14,15,14
1986-12-18,"Houston Rockets",100,"Seattle SuperSonics",114,9,21,21
1986-12-19,"Utah Jazz",134,"Cleveland Cavaliers",128,22,4,22
1986-12-19,"Denver Nuggets",118,"Dallas Mavericks",141,6,5,5
1986-12-19,"San Antonio Spurs",84,"Detroit Pistons",114,20,7,7
1986-12-19,"Boston Celtics",100,"Philadelphia 76ers",122,2,16,16
1986-12-19,"Seattle SuperSonics",108,"Phoenix Suns",106,21,17,21
1986-12-19,"Houston Rockets",112,"Portland Trail Blazers",115,9,18,18
1986-12-20,"San Antonio Spurs",96,"Atlanta Hawks",111,20,1,1
1986-12-20,"Utah Jazz",91,"Chicago Bulls",89,22,3,22
1986-12-20,"Los Angeles Lakers",119,"Dallas Mavericks",130,12,5,5
1986-12-20,"Golden State Warriors",112,"Denver Nuggets",128,8,6,6
1986-12-20,"Washington Bullets",113,"Los Angeles Clippers",101,23,11,23
1986-12-20,"Boston Celtics",100,"Milwaukee Bucks",120,2,13,13
1986-12-20,"Indiana Pacers",123,"New York Knicks",99,10,15,10
1986-12-20,"Detroit Pistons",98,"Philadelphia 76ers",88,7,16,7
1986-12-20,"Phoenix Suns",114,"Sacramento Kings",122,17,19,19
1986-12-21,"Indiana Pacers",94,"Cleveland Cavaliers",104,10,4,4
1986-12-21,"Los Angeles Lakers",103,"Houston Rockets",96,12,9,12
1986-12-21,"Washington Bullets",101,"Portland Trail Blazers",128,23,18,18
1986-12-21,"Golden State Warriors",121,"Seattle SuperSonics",112,8,21,8
1986-12-22,"San Antonio Spurs",99,"New York Knicks",103,20,15,15
1986-12-22,"Utah Jazz",114,"Philadelphia 76ers",111,22,16,22
1986-12-23,"Cleveland Cavaliers",92,"Chicago Bulls",108,4,3,3
1986-12-23,"Portland Trail Blazers",111,"Golden State Warriors",112,18,8,8
1986-12-23,"Los Angeles Clippers",96,"Houston Rockets",121,11,9,9
1986-12-23,"Detroit Pistons",98,"Indiana Pacers",111,7,10,10
1986-12-23,"San Antonio Spurs",108,"Milwaukee Bucks",110,20,13,13
1986-12-23,"Dallas Mavericks",119,"Phoenix Suns",120,5,17,17
1986-12-23,"Los Angeles Lakers",127,"Sacramento Kings",117,12,19,12
1986-12-23,"Denver Nuggets",116,"Seattle SuperSonics",127,6,21,21
1986-12-23,"Utah Jazz",96,"New Jersey Nets",119,22,14,14
1986-12-25,"Chicago Bulls",85,"New York Knicks",86,3,15,15
1986-12-25,"Washington Bullets",102,"Philadelphia 76ers",97,23,16,23
1986-12-26,"New Jersey Nets",112,"Cleveland Cavaliers",121,14,4,4
1986-12-26,"Dallas Mavericks",123,"Denver Nuggets",121,5,6,5
1986-12-26,"Golden State Warriors",106,"Detroit Pistons",121,8,7,7
1986-12-26,"Houston Rockets",111,"Los Angeles Lakers",134,9,12,12
1986-12-26,"Boston Celtics",122,"Phoenix Suns",112,2,17,2
1986-12-26,"Los Angeles Clippers",107,"Seattle SuperSonics",113,11,21,21
1986-12-27,"Golden State Warriors",108,"Atlanta Hawks",119,8,1,1
1986-12-27,"Indiana Pacers",93,"Chicago Bulls",105,10,3,3
1986-12-27,"Phoenix Suns",97,"Dallas Mavericks",123,17,5,5
1986-12-27,"Boston Celtics",114,"Los Angeles Clippers",101,2,11,2
1986-12-27,"Milwaukee Bucks",100,"New York Knicks",114,13,15,15
1986-12-27,"Philadelphia 76ers",99,"Sacramento Kings",95,16,19,16
1986-12-27,"Denver Nuggets",108,"San Antonio Spurs",106,6,20,6
1986-12-27,"Houston Rockets",96,"Utah Jazz",103,9,22,22
1986-12-27,"Detroit Pistons",107,"Washington Bullets",105,7,23,7
1986-12-27,"Cleveland Cavaliers",111,"New Jersey Nets",120,4,14,14
1986-12-28,"Philadelphia 76ers",85,"Los Angeles Lakers",111,16,12,12
1986-12-28,"Portland Trail Blazers",127,"Seattle SuperSonics",118,18,21,18
1986-12-29,"Atlanta Hawks",106,"Cleveland Cavaliers",107,1,4,4
1986-12-29,"Boston Celtics",119,"Sacramento Kings",102,2,19,2
1986-12-29,"San Antonio Spurs",101,"Utah Jazz",109,20,22,22
1986-12-29,"Golden State Warriors",105,"Washington Bullets",125,8,23,23
1986-12-29,"Milwaukee Bucks",117,"New Jersey Nets",122,13,14,14
1986-12-30,"Golden State Warriors",102,"Chicago Bulls",99,8,3,8
1986-12-30,"Philadelphia 76ers",111,"Denver Nuggets",108,16,6,16
1986-12-30,"Cleveland Cavaliers",99,"Indiana Pacers",111,4,10,10
1986-12-30,"Houston Rockets",105,"Los Angeles Clippers",102,9,11,9
1986-12-30,"Detroit Pistons",103,"Milwaukee Bucks",99,7,13,7
1986-12-30,"Washington Bullets",97,"New York Knicks",103,23,15,15
1986-12-30,"Phoenix Suns",105,"Portland Trail Blazers",120,17,18,18
1986-12-30,"Utah Jazz",109,"San Antonio Spurs",115,22,20,20
1986-12-30,"Boston Celtics",104,"Seattle SuperSonics",102,2,21,2
1987-01-01,"Los Angeles Lakers",140,"Portland Trail Blazers",104,12,18,12
1987-01-02,"Chicago Bulls",99,"Boston Celtics",113,3,2,2
1987-01-02,"Milwaukee Bucks",91,"Cleveland Cavaliers",84,13,4,13
1987-01-02,"Seattle SuperSonics",107,"Dallas Mavericks",117,21,5,5
1987-01-02,"Houston Rockets",114,"Denver Nuggets",111,9,6,9
1987-01-02,"New Jersey Nets",128,"Detroit Pistons",129,14,7,7
1987-01-02,"Sacramento Kings",109,"Golden State Warriors",115,19,8,8
1987-01-02,"Los Angeles Clippers",106,"Indiana Pacers",116,11,10,10
1987-01-02,"Phoenix Suns",118,"Los Angeles Lakers",155,17,12,12
1987-01-02,"Philadelphia 76ers",104,"Utah Jazz",99,16,22,16
1987-01-02,"Atlanta Hawks",118,"Washington Bullets",101,1,23,1
1987-01-03,"New York Knicks",92,"Atlanta Hawks",114,15,1,1
1987-01-03,"Detroit Pistons",119,"Chicago Bulls",124,7,3,3
1987-01-03,"Seattle SuperSonics",114,"Houston Rockets",138,21,9,9
1987-01-03,"Cleveland Cavaliers",95,"Milwaukee Bucks",104,4,13,13
1987-01-03,"Denver Nuggets",108,"Portland Trail Blazers",116,6,18,18
1987-01-03,"Dallas Mavericks",106,"San Antonio Spurs",89,5,20,5
1987-01-03,"Los Angeles Clippers",97,"New Jersey Nets",118,11,14,14
1987-01-04,"Phoenix Suns",104,"Golden State Warriors",101,17,8,17
1987-01-04,"Utah Jazz",113,"Los Angeles Lakers",121,22,12,12
1987-01-04,"Sacramento Kings",111,"Portland Trail Blazers",128,19,18,18
1987-01-05,"Indiana Pacers",144,"Dallas Mavericks",135,10,5,10
1987-01-05,"Los Angeles Clippers",102,"Philadelphia 76ers",108,11,16,16
1987-01-06,"Chicago Bulls",99,"Cleveland Cavaliers",95,3,4,3
1987-01-06,"Houston Rockets",100,"Golden State Warriors",118,9,8,8
1987-01-06,"New Jersey Nets",112,"Milwaukee Bucks",124,14,13,13
1987-01-06,"Atlanta Hawks",86,"New York Knicks",118,1,15,15
1987-01-06,"Denver Nuggets",104,"Sacramento Kings",112,6,19,19
1987-01-06,"Indiana Pacers",101,"San Antonio Spurs",99,10,20,10
1987-01-06,"Phoenix Suns",108,"Seattle SuperSonics",138,17,21,21
1987-01-06,"Los Angeles Clippers",97,"Washington Bullets",112,11,23,23
1987-01-07,"Philadelphia 76ers",109,"Atlanta Hawks",102,16,1,16
1987-01-07,"Milwaukee Bucks",92,"Boston Celtics",119,13,2,2
1987-01-07,"San Antonio Spurs",103,"Dallas Mavericks",108,20,5,5
