"Date","HTeam","HScore","ATeam","AScore","hID","aID","win"
2017-10-26,"New Orleans Pelicans",114,"Sacramento Kings",106,19,26,19
2017-10-27,"Houston Rockets",109,"Charlotte Hornets",93,11,4,11
2017-10-27,"San Antonio Spurs",87,"Orlando Magic",114,27,22,22
2017-10-27,"Denver Nuggets",105,"Atlanta Hawks",100,8,1,8
2017-10-27,"Brooklyn Nets",86,"New York Knicks",107,3,20,20
2017-10-27,"Oklahoma City Thunder",116,"Minnesota Timberwolves",119,21,18,18
2017-10-27,"Washington Wizards",117,"Golden State Warriors",120,30,10,10
2017-10-27,"Toronto Raptors",101,"Los Angeles Lakers",92,28,14,28
2017-10-28,"Cleveland Cavaliers",101,"New Orleans Pelicans",123,6,19,19
2017-10-28,"Oklahoma City Thunder",101,"Chicago Bulls",69,21,5,21
2017-10-28,"Houston Rockets",89,"Memphis Grizzlies",103,11,15,15
2017-10-28,"Boston Celtics",96,"Miami Heat",90,2,16,2
2017-10-28,"Philadelphia 76ers",112,"Dallas Mavericks",110,23,7,23
2017-10-28,"Los Angeles Lakers",81,"Utah Jazz",96,14,29,29
2017-10-28,"Phoenix Suns",107,"Portland Trail Blazers",114,24,25,25
2017-10-28,"Detroit Pistons",95,"Los Angeles Clippers",87,9,13,9
2017-10-29,"Milwaukee Bucks",117,"Atlanta Hawks",106,17,1,17
2017-10-29,"San Antonio Spurs",94,"Indiana Pacers",97,27,12,12
2017-10-29,"Denver Nuggets",124,"Brooklyn Nets",111,8,3,8
2017-10-29,"Orlando Magic",113,"Charlotte Hornets",120,22,4,4
2017-10-29,"Washington Wizards",110,"Sacramento Kings",83,30,26,30
2017-10-29,"New York Knicks",114,"Cleveland Cavaliers",95,20,6,20
2017-10-29,"Detroit Pistons",115,"Golden State Warriors",107,9,10,9
2017-10-30,"San Antonio Spurs",94,"Boston Celtics",108,27,2,2
2017-10-30,"Minnesota Timberwolves",125,"Miami Heat",122,18,16,18
2017-10-30,"Denver Nuggets",110,"New York Knicks",116,8,20,20
2017-10-30,"Philadelphia 76ers",115,"Houston Rockets",107,23,11,23
2017-10-30,"Charlotte Hornets",104,"Memphis Grizzlies",99,4,15,4
2017-10-30,"Orlando Magic",115,"New Orleans Pelicans",99,22,19,22
2017-10-30,"Dallas Mavericks",89,"Utah Jazz",104,7,29,29
2017-10-30,"Toronto Raptors",99,"Portland Trail Blazers",85,28,25,28
2017-10-30,"Golden State Warriors",141,"Los Angeles Clippers",113,10,13,10
2017-10-31,"Sacramento Kings",83,"Indiana Pacers",101,26,12,12
2017-10-31,"Phoenix Suns",122,"Brooklyn Nets",114,24,3,24
2017-10-31,"Oklahoma City Thunder",110,"Milwaukee Bucks",91,21,17,21
2017-10-31,"Detroit Pistons",93,"Los Angeles Lakers",113,9,14,14
2017-11-01,"Milwaukee Bucks",121,"Charlotte Hornets",126,17,4,4
2017-11-01,"Indiana Pacers",124,"Cleveland Cavaliers",107,12,6,12
2017-11-01,"Atlanta Hawks",109,"Philadelphia 76ers",119,1,23,23
2017-11-01,"Phoenix Suns",122,"Washington Wizards",116,24,30,24
2017-11-01,"Sacramento Kings",86,"Boston Celtics",113,26,2,2
2017-11-01,"Chicago Bulls",91,"Miami Heat",97,5,16,16
2017-11-01,"Orlando Magic",101,"Memphis Grizzlies",99,22,15,22
2017-11-01,"Minnesota Timberwolves",104,"New Orleans Pelicans",98,18,19,18
2017-11-01,"Houston Rockets",119,"New York Knicks",97,11,20,11
2017-11-01,"Toronto Raptors",111,"Denver Nuggets",129,28,8,8
2017-11-01,"Portland Trail Blazers",103,"Utah Jazz",112,25,29,29
2017-11-01,"Dallas Mavericks",98,"Los Angeles Clippers",119,7,13,13
2017-11-02,"Golden State Warriors",112,"San Antonio Spurs",92,10,27,10
2017-11-02,"Los Angeles Lakers",110,"Portland Trail Blazers",113,14,25,25
2017-11-03,"Milwaukee Bucks",96,"Detroit Pistons",105,17,9,9
2017-11-03,"Chicago Bulls",105,"Orlando Magic",83,5,22,5
2017-11-03,"Indiana Pacers",110,"Philadelphia 76ers",121,12,23,23
2017-11-03,"Cleveland Cavaliers",130,"Washington Wizards",122,6,30,6
2017-11-03,"Houston Rockets",119,"Atlanta Hawks",104,11,1,11
2017-11-03,"Phoenix Suns",107,"New York Knicks",120,24,20,20
2017-11-03,"New Orleans Pelicans",99,"Dallas Mavericks",94,19,7,19
2017-11-03,"Charlotte Hornets",101,"San Antonio Spurs",108,4,27,27
2017-11-03,"Miami Heat",94,"Denver Nuggets",95,16,8,8
2017-11-03,"Toronto Raptors",109,"Utah Jazz",100,28,29,28
2017-11-03,"Boston Celtics",101,"Oklahoma City Thunder",94,2,21,2
2017-11-03,"Brooklyn Nets",112,"Los Angeles Lakers",124,3,14,14
2017-11-04,"Memphis Grizzlies",113,"Los Angeles Clippers",104,15,13,15
2017-11-04,"Sacramento Kings",99,"Detroit Pistons",108,26,9,9
2017-11-04,"New Orleans Pelicans",96,"Chicago Bulls",90,19,5,19
2017-11-04,"Dallas Mavericks",99,"Minnesota Timberwolves",112,7,18,18
2017-11-04,"Golden State Warriors",127,"Denver Nuggets",108,10,8,10
2017-11-05,"Atlanta Hawks",117,"Cleveland Cavaliers",115,1,6,1
2017-11-05,"Miami Heat",104,"Los Angeles Clippers",101,16,13,16
2017-11-05,"Boston Celtics",104,"Orlando Magic",88,2,22,2
2017-11-05,"Washington Wizards",107,"Toronto Raptors",96,30,28,30
2017-11-05,"Utah Jazz",110,"Houston Rockets",137,29,11,11
2017-11-05,"Phoenix Suns",95,"San Antonio Spurs",112,24,27,27
2017-11-05,"Indiana Pacers",101,"New York Knicks",108,12,20,20
2017-11-05,"Charlotte Hornets",94,"Minnesota Timberwolves",112,4,18,18
2017-11-05,"Oklahoma City Thunder",99,"Portland Trail Blazers",103,21,25,25
2017-11-05,"Memphis Grizzlies",102,"Los Angeles Lakers",107,15,14,14
2017-11-06,"Boston Celtics",110,"Atlanta Hawks",107,2,1,2
2017-11-06,"Brooklyn Nets",98,"Phoenix Suns",92,3,24,3
2017-11-06,"Miami Heat",80,"Golden State Warriors",97,16,10,10
2017-11-07,"Milwaukee Bucks",119,"Cleveland Cavaliers",124,17,6,6
2017-11-07,"New Orleans Pelicans",117,"Indiana Pacers",112,19,12,19
2017-11-07,"Dallas Mavericks",113,"Washington Wizards",99,7,30,7
2017-11-07,"Charlotte Hornets",113,"New York Knicks",118,4,20,20
2017-11-07,"Chicago Bulls",114,"Toronto Raptors",119,5,28,28
2017-11-07,"Los Angeles Clippers",107,"San Antonio Spurs",120,13,27,27
2017-11-07,"Brooklyn Nets",104,"Denver Nuggets",112,3,8,8
2017-11-07,"Philadelphia 76ers",104,"Utah Jazz",97,23,29,23
2017-11-07,"Memphis Grizzlies",98,"Portland Trail Blazers",97,15,25,15
2017-11-07,"Oklahoma City Thunder",86,"Sacramento Kings",94,21,26,26
2017-11-08,"Indiana Pacers",97,"Detroit Pistons",114,12,9,9
2017-11-08,"New York Knicks",99,"Orlando Magic",112,20,22,22
2017-11-08,"Los Angeles Lakers",96,"Boston Celtics",107,14,2,2
2017-11-08,"Miami Heat",126,"Phoenix Suns",115,16,24,16
2017-11-08,"Minnesota Timberwolves",101,"Golden State Warriors",125,18,10,10
2017-11-09,"Los Angeles Lakers",95,"Washington Wizards",111,14,30,30
2017-11-09,"New Orleans Pelicans",118,"Toronto Raptors",122,19,28,28
2017-11-09,"Cleveland Cavaliers",113,"Houston Rockets",117,6,11,11
2017-11-09,"Philadelphia 76ers",108,"Sacramento Kings",109,23,26,26
2017-11-09,"Oklahoma City Thunder",94,"Denver Nuggets",102,21,8,8
2017-11-10,"Atlanta Hawks",104,"Detroit Pistons",111,1,9,9
2017-11-10,"Charlotte Hornets",87,"Boston Celtics",90,4,2,2
2017-11-10,"Indiana Pacers",105,"Chicago Bulls",87,12,5,12
2017-11-10,"Los Angeles Clippers",111,"Oklahoma City Thunder",120,13,21,21
2017-11-10,"Orlando Magic",128,"Phoenix Suns",112,22,24,22
2017-11-10,"Milwaukee Bucks",94,"San Antonio Spurs",87,17,27,17
2017-11-10,"Miami Heat",84,"Utah Jazz",74,16,29,16
2017-11-10,"Brooklyn Nets",101,"Portland Trail Blazers",97,3,25,3
2017-11-11,"Los Angeles Clippers",103,"New Orleans Pelicans",111,13,19,19
2017-11-11,"Atlanta Hawks",94,"Washington Wizards",113,1,30,30
2017-11-11,"Memphis Grizzlies",96,"Houston Rockets",111,15,11,11
2017-11-11,"Sacramento Kings",91,"New York Knicks",118,26,20,20
2017-11-11,"Cleveland Cavaliers",111,"Dallas Mavericks",104,6,7,6
2017-11-11,"Philadelphia 76ers",114,"Golden State Warriors",135,23,10,10
2017-11-11,"Los Angeles Lakers",90,"Milwaukee Bucks",98,14,17,17
2017-11-11,"Chicago Bulls",94,"San Antonio Spurs",133,5,27,27
2017-11-11,"Orlando Magic",107,"Denver Nuggets",125,22,8,8
2017-11-11,"Minnesota Timberwolves",110,"Phoenix Suns",118,18,24,24
2017-11-11,"Brooklyn Nets",106,"Utah Jazz",114,3,29,29
2017-11-12,"Toronto Raptors",94,"Boston Celtics",95,28,2,2
2017-11-12,"Miami Heat",103,"Detroit Pistons",112,16,9,9
2017-11-12,"Houston Rockets",118,"Indiana Pacers",95,11,12,11
2017-11-12,"Dallas Mavericks",99,"Oklahoma City Thunder",112,7,21,21
2017-11-13,"Sacramento Kings",92,"Washington Wizards",110,26,30,30
2017-11-13,"Cleveland Cavaliers",104,"New York Knicks",101,6,20,6
2017-11-13,"Memphis Grizzlies",103,"Milwaukee Bucks",110,15,17,17
2017-11-13,"Atlanta Hawks",105,"New Orleans Pelicans",106,1,19,19
2017-11-13,"Los Angeles Lakers",100,"Phoenix Suns",93,14,24,14
2017-11-13,"Minnesota Timberwolves",109,"Utah Jazz",98,18,29,18
2017-11-13,"Denver Nuggets",82,"Portland Trail Blazers",99,8,25,25
2017-11-13,"Orlando Magic",100,"Golden State Warriors",110,22,10,10
2017-11-13,"Philadelphia 76ers",109,"Los Angeles Clippers",105,23,13,23
2017-11-14,"Boston Celtics",109,"Brooklyn Nets",102,2,3,2
2017-11-14,"Toronto Raptors",129,"Houston Rockets",113,28,11,28
2017-11-14,"San Antonio Spurs",97,"Dallas Mavericks",91,27,7,27
2017-11-15,"Sacramento Kings",80,"Atlanta Hawks",126,26,1,1
2017-11-15,"Washington Wizards",102,"Miami Heat",93,30,16,30
2017-11-15,"Utah Jazz",101,"New York Knicks",106,29,20,20
2017-11-15,"Cleveland Cavaliers",115,"Charlotte Hornets",107,6,4,6
2017-11-15,"Indiana Pacers",116,"Memphis Grizzlies",113,12,15,12
2017-11-15,"Detroit Pistons",95,"Milwaukee Bucks",99,9,17,17
2017-11-15,"San Antonio Spurs",86,"Minnesota Timberwolves",98,27,18,18
2017-11-15,"Toronto Raptors",125,"New Orleans Pelicans",116,28,19,28
2017-11-15,"Chicago Bulls",79,"Oklahoma City Thunder",92,5,21,21
2017-11-15,"Orlando Magic",94,"Portland Trail Blazers",99,22,25,25
2017-11-15,"Philadelphia 76ers",115,"Los Angeles Lakers",109,23,14,23
2017-11-16,"Golden State Warriors",88,"Boston Celtics",92,10,2,2
2017-11-16,"Houston Rockets",142,"Phoenix Suns",116,11,24,11
2017-11-17,"Detroit Pistons",100,"Indiana Pacers",107,9,12,12
2017-11-17,"Miami Heat",91,"Washington Wizards",88,16,30,16
2017-11-17,"Utah Jazz",107,"Brooklyn Nets",118,29,3,3
2017-11-17,"Los Angeles Clippers",113,"Cleveland Cavaliers",118,13,6,6
2017-11-17,"New York Knicks",84,"Toronto Raptors",107,20,28,28
2017-11-17,"Charlotte Hornets",120,"Chicago Bulls",123,4,5,5
2017-11-17,"Oklahoma City Thunder",101,"San Antonio Spurs",104,21,27,27
2017-11-17,"Minnesota Timberwolves",111,"Dallas Mavericks",87,18,7,18
2017-11-17,"Portland Trail Blazers",82,"Sacramento Kings",86,25,26,26
2017-11-17,"New Orleans Pelicans",114,"Denver Nuggets",146,19,8,8
2017-11-17,"Phoenix Suns",122,"Los Angeles Lakers",113,24,14,24
2017-11-18,"Los Angeles Clippers",87,"Charlotte Hornets",102,13,4,4
2017-11-18,"Utah Jazz",125,"Orlando Magic",85,29,22,29
2017-11-18,"Boston Celtics",110,"Atlanta Hawks",99,2,1,2
2017-11-18,"Golden State Warriors",124,"Philadelphia 76ers",116,10,23,10
2017-11-18,"Houston Rockets",105,"Memphis Grizzlies",83,11,15,11
2017-11-18,"Milwaukee Bucks",79,"Dallas Mavericks",111,17,7,7
2017-11-18,"Sacramento Kings",90,"Portland Trail Blazers",102,26,25,25
2017-11-19,"Washington Wizards",91,"Toronto Raptors",100,30,28,28
2017-11-19,"Indiana Pacers",120,"Miami Heat",95,12,16,12
2017-11-19,"Golden State Warriors",118,"Brooklyn Nets",111,10,3,10
2017-11-19,"Detroit Pistons",100,"Minnesota Timberwolves",97,9,18,9
2017-11-19,"Chicago Bulls",105,"Phoenix Suns",113,5,24,24
2017-11-19,"Denver Nuggets",109,"Los Angeles Lakers",127,8,14,14
2017-11-20,"Minnesota Timberwolves",102,"Charlotte Hornets",118,18,4,4
2017-11-20,"Cleveland Cavaliers",116,"Detroit Pistons",88,6,9,6
2017-11-20,"Indiana Pacers",105,"Orlando Magic",97,12,22,12
2017-11-20,"Utah Jazz",86,"Philadelphia 76ers",107,29,23,23
2017-11-20,"Los Angeles Clippers",85,"New York Knicks",107,13,20,20
2017-11-20,"Portland Trail Blazers",100,"Memphis Grizzlies",92,25,15,25
2017-11-20,"Washington Wizards",99,"Milwaukee Bucks",88,30,17,30
2017-11-20,"Oklahoma City Thunder",107,"New Orleans Pelicans",114,21,19,19
2017-11-20,"Boston Celtics",110,"Dallas Mavericks",102,2,7,2
2017-11-20,"Atlanta Hawks",85,"San Antonio Spurs",96,1,27,27
2017-11-20,"Denver Nuggets",114,"Sacramento Kings",98,8,26,8
2017-11-21,"Chicago Bulls",94,"Los Angeles Lakers",103,5,14,14
2017-11-22,"Washington Wizards",124,"Charlotte Hornets",129,30,4,4
2017-11-22,"Brooklyn Nets",109,"Cleveland Cavaliers",119,3,6,6
2017-11-22,"Portland Trail Blazers",81,"Philadelphia 76ers",101,25,23,23
2017-11-22,"Los Angeles Clippers",116,"Atlanta Hawks",103,13,1,13
2017-11-22,"Boston Celtics",98,"Miami Heat",104,2,16,16
2017-11-22,"Toronto Raptors",100,"New York Knicks",108,28,20,20
2017-11-22,"Denver Nuggets",95,"Houston Rockets",125,8,11,11
2017-11-22,"Dallas Mavericks",95,"Memphis Grizzlies",94,7,15,7
2017-11-22,"Orlando Magic",118,"Minnesota Timberwolves",124,22,18,18
2017-11-22,"San Antonio Spurs",90,"New Orleans Pelicans",107,27,19,19
2017-11-22,"Golden State Warriors",91,"Oklahoma City Thunder",108,10,21,21
2017-11-22,"Milwaukee Bucks",113,"Phoenix Suns",107,17,24,17
2017-11-22,"Chicago Bulls",80,"Utah Jazz",110,5,29,29
2017-11-22,"Los Angeles Lakers",102,"Sacramento Kings",113,14,26,26
2017-11-24,"Portland Trail Blazers",127,"Brooklyn Nets",125,25,3,25
2017-11-24,"New York Knicks",104,"Atlanta Hawks",116,20,1,1
2017-11-24,"Orlando Magic",103,"Boston Celtics",118,22,2,2
2017-11-24,"Charlotte Hornets",99,"Cleveland Cavaliers",100,4,6,6
2017-11-24,"Toronto Raptors",104,"Indiana Pacers",107,28,12,12
2017-11-24,"Miami Heat",109,"Minnesota Timberwolves",97,16,18,16
2017-11-24,"Detroit Pistons",99,"Oklahoma City Thunder",98,9,21,9
2017-11-24,"Memphis Grizzlies",92,"Denver Nuggets",104,15,8,8
2017-11-24,"New Orleans Pelicans",115,"Phoenix Suns",91,19,24,19
2017-11-24,"Chicago Bulls",94,"Golden State Warriors",143,5,10,10
2017-11-25,"San Antonio Spurs",106,"Charlotte Hornets",86,27,4,27
2017-11-25,"Orlando Magic",111,"Philadelphia 76ers",130,22,23,23
2017-11-25,"Portland Trail Blazers",108,"Washington Wizards",105,25,30,25
2017-11-25,"Toronto Raptors",112,"Atlanta Hawks",78,28,1,28
2017-11-25,"New York Knicks",102,"Houston Rockets",117,20,11,11
2017-11-25,"Boston Celtics",108,"Indiana Pacers",98,2,12,2
2017-11-25,"Oklahoma City Thunder",81,"Dallas Mavericks",97,21,7,7
2017-11-25,"New Orleans Pelicans",95,"Golden State Warriors",110,19,10,10
2017-11-25,"Milwaukee Bucks",108,"Utah Jazz",121,17,29,29
2017-11-25,"Los Angeles Clippers",97,"Sacramento Kings",95,13,26,13
2017-11-26,"Miami Heat",100,"Chicago Bulls",93,16,5,16
2017-11-26,"Phoenix Suns",108,"Minnesota Timberwolves",119,24,18,18
2017-11-26,"Brooklyn Nets",98,"Memphis Grizzlies",88,3,15,3
2017-11-27,"Orlando Magic",109,"Indiana Pacers",121,22,12,12
2017-11-27,"Cleveland Cavaliers",113,"Philadelphia 76ers",91,6,23,6
2017-11-27,"Detroit Pistons",118,"Boston Celtics",108,9,2,9
2017-11-27,"Portland Trail Blazers",103,"New York Knicks",91,25,20,25
2017-11-27,"Brooklyn Nets",103,"Houston Rockets",117,3,11,11
2017-11-27,"Dallas Mavericks",108,"San Antonio Spurs",115,7,27,27
2017-11-27,"Sacramento Kings",110,"Golden State Warriors",106,26,10,26
2017-11-27,"Los Angeles Lakers",115,"Los Angeles Clippers",120,14,13,13
2017-11-28,"Miami Heat",97,"Cleveland Cavaliers",108,16,6,6
2017-11-28,"Phoenix Suns",104,"Chicago Bulls",99,24,5,24
2017-11-28,"Washington Wizards",92,"Minnesota Timberwolves",89,30,18,30
2017-11-28,"Milwaukee Bucks",112,"Sacramento Kings",87,17,26,17
2017-11-28,"Denver Nuggets",77,"Utah Jazz",106,8,29,29
2017-11-29,"Phoenix Suns",107,"Detroit Pistons",131,24,9,9
2017-11-29,"Oklahoma City Thunder",108,"Orlando Magic",121,21,22,22
2017-11-29,"Washington Wizards",113,"Philadelphia 76ers",118,30,23,23
2017-11-29,"Miami Heat",86,"New York Knicks",115,16,20,20
2017-11-29,"Charlotte Hornets",113,"Toronto Raptors",126,4,28,28
2017-11-29,"Indiana Pacers",97,"Houston Rockets",118,12,11,11
2017-11-29,"Minnesota Timberwolves",120,"New Orleans Pelicans",102,18,19,18
2017-11-29,"Brooklyn Nets",109,"Dallas Mavericks",104,3,7,3
2017-11-29,"Memphis Grizzlies",95,"San Antonio Spurs",104,15,27,27
2017-11-29,"Golden State Warriors",127,"Los Angeles Lakers",123,10,14,10
2017-11-30,"Cleveland Cavaliers",121,"Atlanta Hawks",114,6,1,6
2017-11-30,"Philadelphia 76ers",97,"Boston Celtics",108,23,2,2
2017-11-30,"Chicago Bulls",110,"Denver Nuggets",111,5,8,8
2017-11-30,"Milwaukee Bucks",103,"Portland Trail Blazers",91,17,25,17
2017-11-30,"Utah Jazz",126,"Los Angeles Clippers",107,29,13,29
2017-12-01,"Golden State Warriors",133,"Orlando Magic",112,10,22,10
2017-12-01,"Detroit Pistons",91,"Washington Wizards",109,9,30,30
2017-12-01,"Indiana Pacers",115,"Toronto Raptors",120,12,28,28
2017-12-01,"Sacramento Kings",107,"Chicago Bulls",106,26,5,26
2017-12-01,"San Antonio Spurs",95,"Memphis Grizzlies",79,27,15,27
2017-12-01,"Charlotte Hornets",100,"Miami Heat",105,4,16,16
2017-12-01,"Minnesota Timberwolves",107,"Oklahoma City Thunder",111,18,21,21
2017-12-01,"New Orleans Pelicans",108,"Utah Jazz",114,19,29,29
2017-12-02,"Phoenix Suns",111,"Boston Celtics",116,24,2,2
2017-12-02,"Los Angeles Clippers",82,"Dallas Mavericks",108,13,7,7
2017-12-02,"Atlanta Hawks",114,"Brooklyn Nets",102,1,3,1
2017-12-02,"Memphis Grizzlies",111,"Cleveland Cavaliers",116,15,6,6
2017-12-02,"Detroit Pistons",103,"Philadelphia 76ers",108,9,23,23
2017-12-02,"Sacramento Kings",104,"Milwaukee Bucks",109,26,17,17
2017-12-02,"Los Angeles Lakers",100,"Denver Nuggets",115,14,8,8
2017-12-02,"New Orleans Pelicans",123,"Portland Trail Blazers",116,19,25,19
2017-12-03,"Orlando Magic",105,"New York Knicks",100,22,20,22
2017-12-03,"Golden State Warriors",123,"Miami Heat",95,10,16,10
2017-12-03,"Los Angeles Clippers",106,"Minnesota Timberwolves",112,13,18,18
2017-12-03,"San Antonio Spurs",87,"Oklahoma City Thunder",90,27,21,21
2017-12-03,"Houston Rockets",118,"Los Angeles Lakers",95,11,14,11
2017-12-04,"Orlando Magic",94,"Charlotte Hornets",104,22,4,4
2017-12-04,"New York Knicks",97,"Indiana Pacers",115,20,12,12
2017-12-04,"Phoenix Suns",115,"Philadelphia 76ers",101,24,23,24
2017-12-04,"Brooklyn Nets",110,"Atlanta Hawks",90,3,1,3
2017-12-04,"Milwaukee Bucks",100,"Boston Celtics",111,17,2,2
2017-12-04,"Cleveland Cavaliers",113,"Chicago Bulls",91,6,5,6
2017-12-04,"Minnesota Timberwolves",92,"Memphis Grizzlies",95,18,15,15
2017-12-04,"Golden State Warriors",125,"New Orleans Pelicans",115,10,19,10
2017-12-04,"Denver Nuggets",105,"Dallas Mavericks",122,8,7,7
2017-12-04,"Detroit Pistons",93,"San Antonio Spurs",96,9,27,27
2017-12-04,"Washington Wizards",69,"Utah Jazz",116,30,29,29
2017-12-05,"Phoenix Suns",113,"Toronto Raptors",126,24,28,28
2017-12-05,"Utah Jazz",94,"Oklahoma City Thunder",100,29,21,21
2017-12-05,"Washington Wizards",106,"Portland Trail Blazers",92,30,25,30
2017-12-06,"Sacramento Kings",95,"Cleveland Cavaliers",101,26,6,6
2017-12-06,"Chicago Bulls",96,"Indiana Pacers",98,5,12,12
2017-12-06,"Atlanta Hawks",106,"Orlando Magic",110,1,22,22
2017-12-06,"Dallas Mavericks",90,"Boston Celtics",97,7,2,2
2017-12-06,"Memphis Grizzlies",88,"New York Knicks",99,15,20,20
2017-12-06,"Golden State Warriors",101,"Charlotte Hornets",87,10,4,10
2017-12-06,"Detroit Pistons",100,"Milwaukee Bucks",104,9,17,17
2017-12-06,"Denver Nuggets",114,"New Orleans Pelicans",123,8,19,19
2017-12-06,"Miami Heat",105,"San Antonio Spurs",117,16,27,27
2017-12-06,"Minnesota Timberwolves",113,"Los Angeles Clippers",107,18,13,18
2017-12-07,"Los Angeles Lakers",107,"Philadelphia 76ers",104,14,23,14
2017-12-07,"Washington Wizards",109,"Phoenix Suns",99,30,24,30
